Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num
6,MatMul_23,N/A,N/A,1788520315808933.540	,3.460,0.060000,0
6,Swish_4Mul_7,N/A,N/A,1788520315808937.020	,6.680,0.040000,0
6,MatMul_24,N/A,N/A,1788520315808943.720	,5.860,0.070000,0
6,InplaceAddRmsNorm_9,N/A,N/A,1788520315808949.660	,3.780,0.140000,0
6,MatMul_25,N/A,N/A,1788520315808953.460	,4.980,0.000000,0
6,SplitV_27,N/A,N/A,1788520315808958.460	,2.220,0.020000,0
6,ApplyRotaryPosEmb_5,N/A,N/A,1788520315808960.700	,4.980,0.030000,0
6,ConcatV2_16,N/A,N/A,1788520315808965.700	,1.900,0.020000,0
6,Transpose_42,N/A,N/A,1788520315808967.620	,8.180,0.000000,0
6,Scatter_22,N/A,N/A,1788520315808975.820	,2.840,0.070000,0
6,Scatter_23,N/A,N/A,1788520315808978.720	,2.840,0.160000,0
6,IncreFlashAttention_5,N/A,N/A,1788520315808982.580	,20.260,0.910000,0
6,Scatter_20,N/A,N/A,1788520315809003.800	,0.960,0.990000,0
6,BatchMatMul_10,N/A,N/A,1788520315809004.820	,5.120,0.040000,0
6,ScaledMaskedSoftmax_5,N/A,N/A,1788520315809009.960	,7.980,0.130000,0
6,Scatter_21,N/A,N/A,1788520315809017.960	,1.000,0.020000,0
6,BatchMatMul_11,N/A,N/A,1788520315809019.020	,10.280,0.000000,0
6,Reshape_163/ConfusionTranspose/Transpose,N/A,N/A,1788520315809029.320	,7.240,0.000000,0
6,MatMul_26,N/A,N/A,1788520315809036.580	,3.700,0.010000,0
6,InplaceAddRmsNorm_10,N/A,N/A,1788520315809040.300	,3.520,0.050000,0
6,MatMul_27,N/A,N/A,1788520315809043.860	,4.620,0.000000,0
6,MatMul_28,N/A,N/A,1788520315809048.520	,3.680,0.130000,0
6,Swish_5Mul_8,N/A,N/A,1788520315809052.220	,6.820,0.070000,0
6,MatMul_29,N/A,N/A,1788520315809059.060	,5.760,0.000000,0
6,InplaceAddRmsNorm_11,N/A,N/A,1788520315809064.880	,3.580,0.240000,0
6,MatMul_30,N/A,N/A,1788520315809068.480	,5.740,0.000000,0
6,SplitV_32,N/A,N/A,1788520315809074.240	,1.440,0.010000,0
6,ApplyRotaryPosEmb_6,N/A,N/A,1788520315809075.720	,4.620,0.060000,0
6,ConcatV2_18,N/A,N/A,1788520315809080.360	,1.940,0.000000,0
6,Transpose_50,N/A,N/A,1788520315809082.320	,7.660,0.060000,0
6,Scatter_26,N/A,N/A,1788520315809090.000	,2.800,0.090000,0
6,Scatter_27,N/A,N/A,1788520315809092.860	,2.920,0.000000,0
6,IncreFlashAttention_6,N/A,N/A,1788520315809097.280	,20.620,1.580000,0
6,Scatter_24,N/A,N/A,1788520315809119.100	,1.000,1.130000,0
6,BatchMatMul_12,N/A,N/A,1788520315809120.160	,5.400,0.250000,0
6,ScaledMaskedSoftmax_6,N/A,N/A,1788520315809125.600	,7.980,0.000000,0
6,Scatter_25,N/A,N/A,1788520315809133.600	,1.080,0.020000,0
6,BatchMatMul_13,N/A,N/A,1788520315809134.740	,10.420,0.170000,0
6,Reshape_189/ConfusionTranspose/Transpose,N/A,N/A,1788520315809145.200	,7.280,0.080000,0
6,MatMul_31,N/A,N/A,1788520315809152.500	,3.860,0.000000,0
6,InplaceAddRmsNorm_12,N/A,N/A,1788520315809156.380	,3.420,0.140000,0
6,MatMul_32,N/A,N/A,1788520315809159.820	,4.460,0.000000,0
6,MatMul_33,N/A,N/A,1788520315809164.300	,3.720,0.040000,0
6,Swish_6Mul_9,N/A,N/A,1788520315809168.040	,6.680,0.030000,0
6,MatMul_34,N/A,N/A,1788520315809174.740	,5.920,0.070000,0
6,InplaceAddRmsNorm_13,N/A,N/A,1788520315809180.740	,3.540,0.080000,0
6,MatMul_35,N/A,N/A,1788520315809184.320	,5.540,0.000000,0
6,SplitV_37,N/A,N/A,1788520315809189.880	,1.440,0.210000,0
6,ApplyRotaryPosEmb_7,N/A,N/A,1788520315809191.340	,4.840,0.000000,0
6,ConcatV2_20,N/A,N/A,1788520315809196.200	,1.920,0.160000,0
6,Transpose_58,N/A,N/A,1788520315809198.140	,7.520,0.080000,0
6,Scatter_30,N/A,N/A,1788520315809205.680	,2.800,0.000000,0
6,Scatter_31,N/A,N/A,1788520315809208.540	,2.880,0.000000,0
6,IncreFlashAttention_7,N/A,N/A,1788520315809212.640	,21.440,1.370000,0
6,Scatter_28,N/A,N/A,1788520315809235.080	,0.980,0.810000,0
6,BatchMatMul_14,N/A,N/A,1788520315809236.120	,6.540,0.020000,0
6,ScaledMaskedSoftmax_7,N/A,N/A,1788520315809242.680	,8.000,0.210000,0
6,Scatter_29,N/A,N/A,1788520315809250.700	,1.080,0.000000,0
6,BatchMatMul_15,N/A,N/A,1788520315809251.840	,10.440,0.000000,0
6,Reshape_215/ConfusionTranspose/Transpose,N/A,N/A,1788520315809262.300	,7.240,0.060000,0
6,MatMul_36,N/A,N/A,1788520315809269.560	,3.420,0.010000,0
6,InplaceAddRmsNorm_14,N/A,N/A,1788520315809273.000	,3.500,0.080000,0
6,MatMul_37,N/A,N/A,1788520315809276.520	,4.220,0.000000,0
6,MatMul_38,N/A,N/A,1788520315809280.780	,3.700,0.030000,0
6,Swish_7Mul_10,N/A,N/A,1788520315809284.500	,6.760,0.050000,0
6,MatMul_39,N/A,N/A,1788520315809291.280	,5.860,0.000000,0
6,InplaceAddRmsNorm_15,N/A,N/A,1788520315809297.200	,3.520,0.140000,0
6,MatMul_40,N/A,N/A,1788520315809300.740	,5.240,0.000000,0
6,SplitV_42,N/A,N/A,1788520315809306.000	,1.440,0.010000,0
6,ApplyRotaryPosEmb_8,N/A,N/A,1788520315809307.460	,4.680,0.060000,0
6,ConcatV2_22,N/A,N/A,1788520315809312.180	,1.780,0.070000,0
6,Transpose_66,N/A,N/A,1788520315809314.000	,7.620,0.000000,0
6,Scatter_34,N/A,N/A,1788520315809321.640	,2.800,0.130000,0
6,Scatter_35,N/A,N/A,1788520315809324.500	,2.820,0.000000,0
6,IncreFlashAttention_8,N/A,N/A,1788520315809328.600	,21.860,1.180000,0
6,Scatter_32,N/A,N/A,1788520315809351.640	,1.060,1.390000,0
6,BatchMatMul_16,N/A,N/A,1788520315809352.760	,6.100,0.000000,0
6,ScaledMaskedSoftmax_8,N/A,N/A,1788520315809358.880	,7.900,0.150000,0
6,Scatter_33,N/A,N/A,1788520315809366.800	,1.060,0.000000,0
6,BatchMatMul_17,N/A,N/A,1788520315809367.940	,10.580,0.190000,0
6,Reshape_241/ConfusionTranspose/Transpose,N/A,N/A,1788520315809378.540	,7.260,0.000000,0
6,MatMul_41,N/A,N/A,1788520315809385.820	,4.660,0.000000,0
6,InplaceAddRmsNorm_16,N/A,N/A,1788520315809390.500	,4.100,0.090000,0
6,MatMul_42,N/A,N/A,1788520315809394.620	,4.180,0.000000,0
6,MatMul_43,N/A,N/A,1788520315809398.820	,3.920,0.070000,0
6,Swish_8Mul_11,N/A,N/A,1788520315809402.760	,6.800,0.080000,0
6,MatMul_44,N/A,N/A,1788520315809409.580	,6.300,0.000000,0
6,InplaceAddRmsNorm_17,N/A,N/A,1788520315809415.940	,3.540,0.200000,0
6,MatMul_45,N/A,N/A,1788520315809419.500	,5.100,0.000000,0
6,SplitV_47,N/A,N/A,1788520315809424.620	,1.440,0.000000,0
6,ApplyRotaryPosEmb_9,N/A,N/A,1788520315809426.080	,6.020,0.060000,0
6,ConcatV2_24,N/A,N/A,1788520315809432.120	,2.620,0.000000,0
6,Transpose_74,N/A,N/A,1788520315809434.760	,7.620,0.130000,0
6,Scatter_38,N/A,N/A,1788520315809442.400	,3.420,0.130000,0
6,Scatter_39,N/A,N/A,1788520315809445.880	,2.860,0.080000,0
6,IncreFlashAttention_9,N/A,N/A,1788520315809449.920	,21.840,1.140000,0
6,Scatter_36,N/A,N/A,1788520315809472.980	,1.060,1.160000,0
6,BatchMatMul_18,N/A,N/A,1788520315809474.100	,5.440,0.000000,0
6,ScaledMaskedSoftmax_9,N/A,N/A,1788520315809479.580	,8.460,0.060000,0
6,Scatter_37,N/A,N/A,1788520315809488.060	,1.080,0.040000,0
6,BatchMatMul_19,N/A,N/A,1788520315809489.200	,10.780,0.170000,0
6,Reshape_267/ConfusionTranspose/Transpose,N/A,N/A,1788520315809500.000	,7.480,0.000000,0
6,MatMul_46,N/A,N/A,1788520315809507.500	,4.260,0.020000,0
6,InplaceAddRmsNorm_18,N/A,N/A,1788520315809511.780	,3.580,0.000000,0
6,MatMul_47,N/A,N/A,1788520315809515.380	,4.740,0.170000,0
6,MatMul_48,N/A,N/A,1788520315809520.140	,3.560,0.010000,0
6,Swish_9Mul_12,N/A,N/A,1788520315809523.720	,6.780,0.000000,0
6,MatMul_49,N/A,N/A,1788520315809530.520	,6.200,0.000000,0
6,InplaceAddRmsNorm_19,N/A,N/A,1788520315809536.780	,3.480,0.050000,0
6,MatMul_50,N/A,N/A,1788520315809540.280	,6.020,0.020000,0
6,SplitV_52,N/A,N/A,1788520315809546.320	,1.460,0.000000,0
6,ApplyRotaryPosEmb_10,N/A,N/A,1788520315809547.820	,4.920,0.040000,0
6,ConcatV2_26,N/A,N/A,1788520315809552.760	,1.820,0.080000,0
