Step Id,Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num,Mix Block Num,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
14,6,17,145,37,MatMul_41,MatMul,static,AI_CORE,1788639025726072.605	,3.380,1.190000,22,0,NO,"""2,2048;128,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,1024""",FLOAT16,ND,N/A,2.273,90009,0.487,0.214,0.454,0.2,1.093,0.481,1.309,0.576,1.279,0.563,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.643
14,6,17,146,37,InplaceAddRmsNorm_16,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788639025726076.005	,1.940,0.120000,2,0,NO,"""2,1,1024;2,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2,1,1024;2,1,1;2,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221,4397,0.282,0.231,0.444,0.363,0.448,0.367,0.363,0.297,0.126,0.000
14,6,17,147,37,MatMul_42,MatMul,static,AI_CORE,1788639025726077.965	,6.960,0.060000,24,0,NO,"""2,1024;64,192,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,3072""",FLOAT16,ND,N/A,4.751,205239,0.538,0.113,0.159,0.033,1.311,0.276,1.745,0.367,1.237,0.26,0.143,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.260
14,6,17,148,37,MatMul_43,MatMul,static,AI_CORE,1788639025726084.945	,3.660,0.040000,24,0,NO,"""2,1024;64,192,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,3072""",FLOAT16,ND,N/A,2.574,111217,0.538,0.209,0.466,0.181,1.276,0.496,1.399,0.543,1.322,0.513,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.341
14,6,17,149,37,Swish_8Mul_8,AutomaticBufferFusionOp,static,AI_VECTOR_CORE,1788639025726088.625	,2.300,0.000000,6,0,NO,"""2,1,3072;2,1,3072""",FLOAT16;FLOAT16,ND;ND,"""2,1,3072""",FLOAT16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.074,11597,0.163,0.152,0.158,0.147,0.18,0.167,0.14,0.131,0.189,0.000
14,6,17,150,37,MatMul_44,MatMul,static,AI_CORE,1788639025726090.945	,6.840,0.200000,22,0,NO,"""2,3072;192,64,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,1024""",FLOAT16,ND,N/A,4.666,184763,0.731,0.157,0.216,0.046,1.642,0.352,2.257,0.484,1.225,0.263,0.142,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.528
14,6,17,152,37,InplaceAddRmsNorm_17,InplaceAddRmsNorm,static,AI_VECTOR_CORE,1788639025726097.845	,2.080,0.000000,2,0,NO,"""2,1,1024;2,1,1024;1024""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,"""2,1,1024;2,1,1;2,1,1024""",FLOAT16;FLOAT;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.191,4286,0.282,0.237,0.51,0.428,0.291,0.245,0.348,0.292,0.211,0.000
14,6,17,153,37,MatMul_45,MatMul,static,AI_CORE,1788639025726099.945	,6.040,0.170000,23,0,NO,"""2,1024;64,160,16,16""",FLOAT16;FLOAT16,ND;FRACTAL_NZ,"""2,2560""",FLOAT16,ND,N/A,4.874,201774,0.527,0.108,0.155,0.032,1.168,0.24,2.231,0.458,1.325,0.272,0.145,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.329
14,6,17,154,37,SplitV_9,SplitVD,static,AI_VECTOR_CORE,1788639025726106.005	,1.240,0.000000,1,0,NO,"""2,1,2560""",FLOAT16,ND,"""2,1,2048;2,1,256;2,1,256""",FLOAT16;FLOAT16;FLOAT16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,1159,0.008,0.012,0.111,0.172,0.136,0.211,0.166,0.257,0.263,0.000
14,6,17,155,37,ApplyRotaryPosEmb_9,ApplyRotaryPosEmb,static,AI_VECTOR_CORE,1788639025726107.285	,2.920,0.010000,2,0,NO,"""2,1,16,128;2,1,2,128;2,1,1,128;2,1,1,128""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,NCHW;NCHW;NCHW;NCHW,"""2,1,16,128;2,1,2,128""",FLOAT16;FLOAT16,NCHW;NCHW,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312,8323,0.16,0.069,1.29,0.558,0.135,0.058,0.143,0.062,0.163,0.000
