Name,Input Shapes,Call Stack,Host Self Duration(us),Host Total Duration(us),Device Self Duration(us),Device Total Duration(us),Device Self Duration With AICore(us),Device Total Duration With AICore(us)
empty_tensor,,,12.56,12.56,0,0,0,0
aten::fill_,"2,1;
",,15.66,27.61,0,2.18,0,0
aclnnInplaceFillScalar,,,11.95,11.95,2.18,2.18,0,0
aten::where,"2,1;
2,1;
2,1",,14.89,31.46,0,2.58,0,0
empty_tensor,,,7.71,7.71,0,0,0,0
aclnnSWhere,,,8.86,8.86,2.58,2.58,0,0
aten::add,"2;
;
",,15.38,34.4,0,3.08,0,0
empty_tensor,,,5.19,5.19,0,0,0,0
aten::item,,,2.57,4.85,0,0,0,0
aten::_local_scalar_dense,,,2.28,2.28,0,0,0,0
aclnnAdds,,,8.98,8.98,3.08,3.08,0,0
aten::zeros_like,"2;
;
;
;
;
",,5.49,33.66,0,1.78,0,0
aten::empty_like,"2;
;
;
;
;
",,5.85,11.54,0,0,0,0
empty_tensor,,,5.69,5.69,0,0,0,0
aten::zero_,2,,8.31,16.63,0,1.78,0,0
aclnnInplaceZero,,,8.32,8.32,1.78,1.78,0,0
aten::where,"2;
2;
2",,11.03,25.54,0,2.56,0,0
empty_tensor,,,5.96,5.96,0,0,0,0
aclnnSWhere,,,8.55,8.55,2.56,2.56,0,0
Event::record,,,58.77,80.79,0,0.02,0,0
record_event,,,22.02,22.02,0.02,0.02,0,0
Event::wait,,,42.54,55.75,0,109.9,0,0
wait_event,,,13.21,13.21,109.9,109.9,0,0
aten::select,"2,2;
;
",,9.65,15.36,0,0,0,0
aten::as_strided,"2,2;
;
;
",,5.71,5.71,0,0,0,0
aten::reshape,"2,1;
",,3.65,10.76,0,0,0,0
aten::view,"2,1;
",,7.11,7.11,0,0,0,0
aten::copy_,"2;
2;
",,9.1,19.26,0,1.96,0,0
acl_memcpy_device_to_host,,,10.16,10.16,1.96,1.96,0,0
Event::record,,,57.0,68.92,0,0.0,0,0
record_event,,,11.92,11.92,0.0,0.0,0,0
